ID,fromVal,toVal
27,3.33080871348234,3.62702887534072
38,2.34613565582226,4.76261538606282
30,0.796318529920617,9.58578747037818
42,7.37859128692614,7.78024573400369
5,3.03137214379383,4.96257453413079
20,4.14725914379144,9.91320395738837
34,3.0660998595029,3.94571060587114
31,3.83239002369314,7.43724175667103
27,2.64159828320641,3.55361780661891
18,4.22084466886335,7.30711506086138
40,7.52171809628888,8.27063101957202
4,2.56778400493109,5.96034076583272
46,4.8727064254833,7.55002410376537
15,1.58495236201468,9.23875783442258
50,0.551027341043744,2.12581968540162
34,4.82591061134807,6.79961088680653
28,4.19537518250912,8.11761342847977
16,2.41491128274254,6.49206111651132
41,5.1577023573348,8.22910114759657
41,0.264061268253064,7.0774729395086
50,0.305855916574319,9.08396829569033
18,2.6691685797925,7.5210654027574
32,4.84626599216038,6.87879454549666
43,4.34069681044864,5.38163111286273
38,3.00059041271984,8.5560464499136
30,0.479328144548024,2.53829825623776
24,3.49591472946935,3.65023262164906
17,5.75883220093078,8.20838103290985
33,4.72000020440743,7.57750601272364
12,3.09907955715993,9.14921611008698
28,0.98073500793762,3.96777030864805
32,0.464343545806818,8.26095570036504
13,1.09885376988017,5.3180278116777
19,3.80145475640221,8.6520713799664
34,4.57535807341162,6.85418079420269
46,2.58492887111393,3.53042296234409
36,1.49324888699942,3.97497483608778
46,2.90696547352911,3.76068826218749
43,4.36682542131543,4.96542643694836
27,1.16066793622088,4.12995515335807
2,1.59554027700771,5.81787833798018
25,2.98326976478184,6.32689960470445
31,3.90529368131512,8.67758717051493
49,5.60533828162899,6.35283629330626
21,8.28352769906041,9.88353370370758
10,7.6967204513133,8.31063782277301
27,2.0105589165681,3.66938677053581
48,1.3924174521792,4.22133829522656
5,6.04226755964529,9.73789349560236
18,1.78045777962479,8.89624769169591
19,2.21473897895043,3.10714146257109
20,5.47524081118679,7.17731764278622
31,0.731149198140834,5.08730716551149
4,0.318278539747182,1.66826576387834
20,3.04071702966761,9.08125362381296
42,2.10044887437574,2.92977884597488
22,7.08638204720657,9.0438923001038
19,5.22821933750984,8.97850775077935
43,1.16118882389595,9.67000220229899
25,0.212287966305198,4.10447401410561
30,2.36952478732864,7.93495806330492
8,4.10180077473147,8.54147958954589
6,4.78555023607278,6.40166083221449
6,0.219114584361196,2.7448560661044
4,0.881888833727923,1.53820398305283
3,1.42725461360663,6.20021184933551
42,5.22606975237686,5.65984696227892
13,7.30077873991279,8.66420051281083
41,2.27370654031494,4.02949843277263
3,0.196247598077832,5.42646033990963
38,0.533567561525418,9.98174012122107
40,4.96994226521102,9.72662171563768
27,5.50340035841614,8.29300326068616
31,4.83747941706159,6.12183600089848
13,0.0162201324280742,8.83404885726627
23,5.10243096690088,9.24361410794783
7,5.0854382475778,5.69195107058012
20,2.98708059125007,6.16701203849873
8,1.23359305283948,9.89647093130306
22,1.46706281149483,8.28069429745064
41,6.42700437546156,9.51608520804855
18,2.08436114439891,5.91264424559046
29,4.28524566979022,6.04434060485919
21,0.146072847191344,0.297899342362643
27,8.32741607715374,8.93392950189196
14,2.32269587197846,4.79730154811471
29,4.38101002306107,5.58491172894044
12,6.21103909485413,9.7912397581903
49,6.35404190216841,8.71798484984979
43,1.94303371000113,9.29511940578288
34,0.985845067636967,5.38738778978822
40,0.346896735812099,9.2470450560396
45,5.07371964375365,8.47187594978029
18,0.544216852379273,2.66092259633983
32,0.355084797015147,4.7030650604466
48,4.55443236903544,9.85199149888915
23,2.43664388233453,7.04434683288877
25,4.95234334456374,7.9834726043094
33,1.45127236521273,3.35200432706449
28,0.0655443289312696,6.24741261665924
20,2.20593828438765,5.37271753850332
9,8.49203286342992,9.63025533970723
26,0.848942304920132,2.9245185066763
37,2.45066120886633,5.97688372540287
50,4.34379100393221,5.5484502751579
17,2.16058243717608,6.97363181601676
22,1.23670632709339,1.80181405436673
19,5.21932494393334,9.64655620633222
38,6.82897465125743,7.14573311229207
35,5.07963165818643,6.34677468392901
34,0.830506200080271,3.20381975071092
41,1.42019453850155,3.33835086862517
23,1.18250814038841,7.41316934443543
24,1.89338362504265,3.70920907577819
5,0.357691362896283,4.23734685219518
26,4.73201633969184,7.05126702492803
18,3.36408380388196,6.22236189516253
17,2.58276031167724,9.77873072384899
42,5.087609138961,5.43804583794823
24,3.93743833357065,6.91603362538785
7,6.08137211952427,8.93632108495403
49,8.27260780059099,9.42321592607788
49,5.14800524126468,5.56659919515243
17,1.7441369230188,4.03142792696013
4,2.50770225801945,3.74599203027929
46,0.553638177833098,4.56369329790897
12,2.62725171027495,7.19178413156683
3,7.3530790777876,8.44488630278676
50,4.62994967665382,4.77036046967163
28,5.63952807440496,7.71242236513503
9,2.18083957442508,3.74049972846962
36,0.725622912516749,6.19231907549699
48,8.79702927375238,9.73170779612154
46,0.167571014046158,6.017720000908
32,2.35644044917372,7.17546022668188
30,6.28072706274415,9.90324889508271
19,0.334031560091703,5.45254326221013
20,0.798562506168455,9.60484489813951
32,2.65432865747667,6.1905306813872
2,4.95609432700449,4.95642389667472
21,0.54203042074314,3.57770251108567
26,6.62659774373092,9.80147550405806
4,1.31542752382092,2.51997902430786
10,2.42761922616172,8.8869333806422
31,7.61605548368906,8.54882447971185
35,3.09052571342102,5.28054527318756
1,5.34564261821593,9.82741185422057
5,0.431572720369057,5.6492559870079
20,3.95579286773237,7.50293716344434
20,3.71516206338743,5.70790534201492
18,5.60571217892588,8.95293379329247
4,1.79722115714775,9.13318265885371
46,0.306613543100692,7.05149871167794
7,4.14951128721357,6.04282166382596
11,5.40872247011838,7.0807957386787
19,6.44225330368902,6.60495845872779
48,0.778465171232554,5.32472101381242
31,5.08265916312145,9.45700090989654
11,1.56031047193245,2.98878960413587
15,0.905863268670873,5.11066602402152
26,0.821698543848596,2.11256787576859
7,1.0617795401715,2.97540491659971
24,4.14200465028042,8.36015974622129
49,2.28668877624352,2.69302593062457
31,3.13626557430042,4.99826324392905
50,9.13395875632329,9.42173812299664
3,2.06435325390238,9.55172115272523
22,1.11025879611481,5.52828363637771
13,6.39706162462026,8.46943903358871
40,7.90994954421128,8.45658339551741
49,3.40337781054519,8.13179745583338
2,6.79470704725379,6.83548051410898
39,7.1726282260213,8.4580307903092
4,4.10630708446576,5.93234858920304
36,1.88715057118216,4.8378266590409
32,1.44036137935603,2.95559902837461
37,0.806772342447047,7.83714229010358
32,0.989221480529787,4.42520697352898
13,5.83087253664683,6.18412765391719
11,2.58798763035269,3.08427412172056
48,6.91977795350441,8.63808950346526
14,7.81281904588433,9.91034601045678
31,0.499336359138297,3.23164343057798
49,3.54881860129673,7.22238535993282
10,0.441997844982664,9.77626761018785
10,2.45831952953529,5.26622233924783
35,7.20864695182125,9.73964266162775
12,0.808977653634508,6.50978607980978
22,5.05902619720729,8.40594423170529
42,3.66382726450032,4.17583884246094
13,0.961026778818822,4.70440233955858
35,2.28953158891243,6.22895795591565
3,7.1931484269343,8.45247764116088
18,6.57033316074409,8.09193996183773
3,7.36037378570354,9.27100007977429
44,1.34072537042185,6.97688925377565
37,1.20785188633696,2.70030312407103
34,0.865690883153005,8.02910154435395
39,0.18387471919285,4.55100872123397
49,6.37585090170237,8.81106879444829
14,4.45445834211978,8.93510560817386
28,1.57093077628512,7.94345954554576
46,5.93560945212597,8.6366766618664
9,0.0837802794106057,3.11543002124001
43,4.1739705673441,5.79787564693044
5,3.68636513135093,7.22013937397648
3,0.909238197829308,7.1555773090071
18,1.62125341960472,5.9752466641044
23,6.34899001211995,6.90677566118694
9,4.71679409387823,9.29722447283466
29,5.04105344719656,9.32068570301714
19,6.8010142388724,9.33183538621754
21,1.39331347647972,7.5359135193771
4,4.34791848033252,5.59891791180323
18,3.95894466987371,8.3558266291603
42,5.6769025144962,7.93940438850942
22,2.0486909946628,2.62753666020909
10,0.380635983011027,6.93752880447372
23,6.46097890404574,8.61274179007188
25,0.253067980703052,9.83392216868149
38,3.23321233076083,6.0649155537906
31,3.5368512619168,4.49657956260315
29,2.24061210249669,7.45252904839561
46,2.04277918513113,2.88046724520002
18,1.85906332096634,7.92882706028588
20,6.40919591897059,6.69705650207095
11,6.84077586974815,9.01349276947568
18,0.070496188623812,0.848885551708561
31,4.4597477882037,6.58210866162958
48,1.71232590671461,9.86207256457378
31,5.91269751830224,9.77274475893863
31,3.11900825589794,3.85881465013359
29,1.01499764938516,6.87536143542819
38,3.03418056989285,5.84867227281448
6,2.97937837328522,3.80197590933358
37,0.231647263682696,0.602506453682881
2,2.66442794036899,9.73498998714796
12,2.3841612338627,7.87804354266458
17,1.10554429555853,8.55664161315902
48,2.72606680107945,3.36569126141292
39,1.00709142275132,3.80484811942696
5,6.1774223070994,8.76790480082767
47,1.30791773615328,5.61620819332812
32,4.38146934394099,8.76681670238244
19,6.78296518051167,9.61466609397939
9,4.08887267306786,9.91697742898456
50,6.74442006239179,8.08400486778076
3,7.622754319452,8.74274720819261
45,1.70412353080173,8.42075556670148
33,3.47522592074456,6.28669362025513
21,2.24624093598772,6.83131971257574
50,4.64875764051452,5.52483307249522
19,1.8925071986335,8.03345230146448
16,3.80934517253275,9.73895317750126
8,0.629857333904033,9.56088205273601
33,0.311541849774848,9.22229716642395
44,0.300666892368125,9.82673249668568
1,0.170475412195156,6.5075164877415
26,7.60994738604868,7.80455981736786
6,1.51247504315577,7.63738062056149
40,0.51250499623795,3.88794928974802
41,3.22201203506391,4.61118609353894
41,6.56687114133573,7.89110984418031
7,1.57897400851558,2.76562064761946
47,2.57462821737593,3.88571998832965
15,0.630959639582169,2.16345402212749
6,6.55405663268835,9.02984732978961
18,3.58963106595389,4.59723710005023
22,0.718175525887499,5.62558965402345
48,0.803436147403896,7.64715833739445
17,2.60862103859054,4.60266957835224
15,7.46637570614609,8.71259967575171
47,0.630795929578092,9.48789801799237
23,5.41998021594487,6.88120750518764
21,6.30200308773784,6.52451326339207
15,0.175247584333159,8.86707857868652
4,7.69024149424144,9.40203720465355
26,7.0230734555764,8.42939651500761
20,3.61780870521506,3.64601569291329
47,1.82998478133838,4.18390343178018
7,1.41185787289593,4.79209406437378
42,8.97281204561092,9.05027917720861
12,1.53455903616597,8.52108847650442
31,5.01079089054723,9.88468269018937
4,7.3912673626876,9.62356197715687
4,0.588155153050725,5.09700185832379
39,1.78030079246025,3.90405866494344
39,0.786636550306363,7.53068420083993
23,5.84799916002252,9.29924182075628
9,2.54400539956333,5.61505974893457
46,5.19713835071594,6.93651544211254
44,3.29990858010244,8.65111957700813
32,0.677950890460836,7.69004346126414
26,3.57513263964277,9.75492007261383
18,8.77165815500724,9.96621785943204
39,5.19046808270094,9.86652205057749
35,2.65055127106988,5.09053772369987
16,3.7777970601354,4.00316124642879
29,5.28278363756649,8.68622630932258
45,3.15674807375601,9.85656844915032
47,1.60782452783479,8.83490502768776
48,3.16161598444332,8.69428390468413
34,3.67932632006562,4.64670458580509
10,2.0228116168413,3.45645261086813
30,5.58665672536021,8.86596599061383
27,5.05306841904294,8.19968575316471
18,4.51653210380003,5.4008231380847
32,0.788144764020862,3.09821663655241
47,4.04652094447248,9.72897860180617
21,2.8547404480275,8.68609817449961
30,0.546435702931792,4.17892430083688
28,0.186416207879007,0.529213122443501
25,3.04646231466657,6.93170591371131
7,0.286907950659413,2.00746719037014
26,1.22467854775737,2.7592605511648
13,7.02690008268284,7.36228025765446
47,4.81595082480773,9.68946832701588
11,0.497761160978047,1.35442136201433
42,1.20294670382854,1.69318392362439
25,0.576495071344429,8.89709727478829
31,2.04735771129521,3.04883585201545
14,6.56848734506482,6.71087247775849
4,1.41506294426371,3.87494143399964
41,4.13480139798533,9.36834217040878
48,4.4691578463372,7.12670994454646
24,2.6369983598542,6.66569665577748
13,2.46419327216217,3.01475059190186
18,0.0793801593332921,5.88866573168468
7,2.55259704993926,5.36644924896344
32,6.8022183491816,8.26287038123365
19,3.89882784612529,8.54014588639745
13,0.538579118711392,6.60519068754252
10,5.4444476643548,7.04631409429094
34,3.90810999108535,6.4730365423961
11,2.06653140951242,5.76318967425919
26,0.93051184883156,4.60857576043366
25,1.31247637368252,3.96988647759175
37,5.73519900823412,9.23625900191982
21,1.77581211569519,7.67824517311906
44,3.33642113174311,6.99291424539529
18,0.281625066824899,2.52932122079196
10,5.6067230845793,9.64405812644239
19,1.68089001094674,4.51775833138521
4,2.15035021389356,9.63404260887197
45,1.29348027592672,8.59509117995505
16,1.27180867622364,1.38671500097356
29,1.05231660598317,5.87884264188741
47,1.44757586525379,5.01914015713129
6,1.24315607506847,2.86043053246096
1,3.46375819883542,3.50328665038797
3,2.47533458664827,8.54888165929932
31,0.6687823371802,7.3457565041336
40,0.879939846061506,8.33462090438131
36,0.793854194287623,3.71859453796674
44,0.361352832260807,7.51977888194696
18,7.09808885997306,7.49566109508371
6,1.66245189533269,1.98612408841925
29,0.930286876942057,7.41763001210953
1,3.0593340082399,7.02552438970063
41,0.659240299149306,3.63621125887172
43,2.75650653318636,7.36114695654748
41,2.7344885012921,6.45972897196744
14,4.77826939783766,4.84209519198986
49,1.06408626926218,5.32952649945136
26,0.492229181683743,6.05855587536108
21,3.53444300128258,3.53861632500802
40,5.27810431670209,9.43110349882249
17,8.9325038943592,9.40393578245882
27,1.82511689321763,3.38445366968585
14,3.96002937463402,9.36440673347184
38,2.45663725498742,3.64393721950344
45,6.10272573119867,8.04180471958992
14,4.76963912997143,6.46137434507914
29,5.650541408009,9.99428384052201
8,5.61967139633658,8.23191787599504
15,0.687725726813846,4.13890596435219
39,0.462739673378011,1.94562506129168
28,3.87121271892841,9.49778102728887
25,1.47968616837613,7.69818036633081
2,3.11601319141184,9.06128792513956
43,0.370278403571074,5.74685427336959
42,2.98073925554833,9.68677248150698
12,0.568242902114452,0.847963417810544
28,3.4064626701925,7.91512659011735
24,2.770612853883,7.60964545762495
37,5.89952116921658,8.13340499514292
32,3.48747645043179,7.72983959576414
46,0.125533962853639,1.22715419637977
45,2.57501932947805,7.93728774071223
18,3.93276398173856,5.83043656093075
19,3.76598605089988,8.9759860868873
13,5.7601922169754,7.5823436561916
30,5.73151110597004,6.76228765386293
4,6.17319776262846,8.06567155886892
37,9.46474572377569,9.50475190960997
26,2.85710568898726,5.12186377605273
22,2.98514034860849,3.60843512784735
25,4.42031854666268,5.67623204791788
39,9.43142768376157,9.47473840613098
10,3.62303487468296,3.97844194826554
29,0.421725432562071,1.79967579349314
36,1.91209174409244,5.33488038667743
42,4.16794512473804,4.35274961278904
28,3.34596662291464,8.54552123272253
14,0.0656191199195899,3.2027982751707
10,5.75926734332306,9.74468647556784
38,3.56957794419766,3.88072184830191
36,4.86932750455041,9.61547744797011
21,1.00390842266881,7.70693846410444
50,0.375536504742248,9.3625161518669
8,7.55418172715087,9.98064689777894
48,1.32117927903715,9.60749438621767
32,0.284345391797276,3.55606636629121
47,1.05327535123849,4.95377902420149
2,1.3450633642348,2.86068165568186
8,2.52218643819937,3.06338978150277
29,7.16688120571428,7.5858886593709
24,2.19224047470995,4.38859429614492
31,1.00605098455334,1.27243783764807
18,2.96680162119227,3.53137544730557
29,4.95828607265557,6.94012135105659
5,5.1545977888125,6.60614575519322
8,7.40270994690491,8.00359278943539
19,8.24934086323419,8.87770118412024
39,3.66244035186049,7.44670678154937
3,3.01111328429242,5.00555773319847
17,1.36126066447383,5.62792601452313
39,0.0289733097792544,1.50749928543182
31,2.14563673103917,5.2841563807885
40,0.180794902154575,5.39152526305931
43,8.80509579691286,9.81628248672437
2,6.25708472246783,9.57508301307552
15,0.459907484166371,3.86409256272933
3,0.458088770028839,6.01505203775551
3,7.33389837861193,9.23442201473321
10,5.70802274012267,6.63460026368524
31,5.7768064451638,5.89172458091849
36,4.19749453193587,8.34733658688329
48,1.20495762302944,6.11969541123987
14,7.31109976572914,8.55220664011674
34,8.27448669370661,8.42723715484239
46,3.23910947292045,6.96649483566754
31,2.03648223836785,9.62424198427087
12,0.994477652369243,7.08490456221899
16,2.00941481095171,8.41308527794223
3,0.204487670872401,1.38312191134408
38,5.90931133058109,6.20183257813315
22,1.46139453995638,9.92857222874285
46,7.28633479950568,9.1865440206096
49,0.418327187446097,9.11624236223306
50,0.358083544204134,2.43391255313215
38,3.00912660165815,9.39687032872337
20,1.09338879494654,4.76055929296687
50,0.80459513406933,4.38915232977097
13,1.89571674664047,6.75636309720128
27,0.459083132274206,5.91862351574689
35,3.42155617742293,6.59454244344079
23,2.43562252900421,3.22927924230628
22,7.07357252931545,8.9941146998275
24,1.84722277846214,3.35678437277906
21,2.00579902376235,8.42947816839119
38,4.55809818895044,5.0443625544137
23,3.54614682217222,8.76922577313288
18,2.36888031738344,6.65014809361422
29,2.23052868418895,5.96117176231683
26,0.377796829410848,0.663482401018426
27,6.50628738656506,7.16495119354087
16,2.48712051379374,4.43545322843116
27,6.56883041130774,7.77867946977101
6,1.08204875984159,6.62855540824365
9,0.965043894343226,8.20049337824878
14,1.33766771138244,5.85889488352556
33,1.11877381713445,1.37002659477693
48,0.123021022618769,4.63116794379107
16,4.5054001390507,7.81422427460163
21,0.347278291154762,5.31925798553756
28,3.89112002522447,9.95178252952287
12,3.85697045369609,4.24183660995695
26,9.30329273891766,9.35751474941554
43,1.22673878606933,4.26375758094073
14,0.661769778394926,7.58271905869806
18,3.39849587837342,5.9119066460119
15,0.787726283699677,1.80234832838993
46,5.27419508456699,9.57990976209162
44,1.56998754877809,6.86675775558965
32,4.38429850794936,7.79010774113327
32,1.02633562953716,9.34513730017264
13,2.85999935967838,4.71411487183766
28,3.31111085594625,4.82967374100162
4,0.542155046948328,3.03434868619035
23,0.890443048056059,8.02662167936633
19,2.51769977561185,5.78333414918555
43,2.76570178176317,7.04218694322074
24,2.04020098171282,8.31872200944824
49,0.441906401042715,0.80559437754795
43,1.21386187092921,9.5094988008725
30,6.79676820172903,8.81857647579988
46,5.01393420424553,8.61975189116263
8,6.25508061924398,7.32533399837604
18,0.939362192171284,3.19861367369897
42,3.36035257323869,8.00695101578008
27,1.37760256523928,3.48830652106998
39,1.26703486828523,9.83703922637349
2,1.83891979854905,6.75507487120879
18,3.40605555341124,7.00039115655813
43,0.841123716927249,2.38289815776294
22,1.62617253845374,4.21253872420629
13,3.90427091419594,9.79906055400356
49,3.4787936962021,7.66462639751887
4,1.86857594782284,4.87061379428599
17,3.78185520038224,6.47276843971096
8,7.45645977845679,7.90283041978278
31,4.10257608777585,9.69115907982483
12,3.18763656335025,4.3419083172033
20,3.66066657784799,4.17185473686756
46,2.37434585525822,9.79827162342923
1,4.50007192977164,7.49658003146316
50,3.60701545856821,7.60625303532016
22,6.58772260637006,9.5673373236355
30,0.95934895821672,3.47562656999971
14,6.02188826622254,7.02376924193808
27,6.87230681437694,9.13447463965096
2,3.33197041594287,9.07181073264905
50,6.35483185063052,9.28265116981085
30,1.25838352438366,3.11300754230718
12,6.67624988653194,9.88777561490708
40,1.97622121654333,7.23098614274281
14,0.359835549320034,9.12318193762662
21,1.96036675849607,3.29549272114784
36,1.31585709033821,9.67734332594704
1,1.83277624926711,3.00077913797591
13,3.52445476439956,8.71351484072927
11,1.47663122053315,8.52799983256225
23,6.34104529862256,8.66500109273498
47,4.38809149804757,8.23212074393991
7,1.22068915218225,3.4714181309572
37,2.87029104582968,5.12458196504315
5,4.76681753057609,4.97912989364091
19,2.82330939189869,8.57142921524209
32,0.0847138500863232,3.47554601391469
29,3.11084124958749,7.92111980725794
3,6.13880304290476,6.55127228904871
15,2.46172226686061,7.74850511091621
30,1.976134754618,9.02177976545051
13,0.776690420314539,3.21132079499143
9,2.60732718257034,5.60451299437805
49,5.41934841300067,5.91580654935442
40,6.01302289194085,7.40247304218186
26,6.88772187062746,8.84168998058118
22,6.85224808292522,9.22510415566025
1,1.87353082407503,8.87117005228986
16,0.016412573333594,5.24919114368909
37,0.899336197317344,2.03426570334641
9,0.936302647896238,2.49573937538659
11,4.37895783620313,9.79749420788109
34,5.05277709760897,9.56018577558474
21,3.64774396855324,4.17994756106535
20,5.60141628514556,7.1341155580041
34,1.89239524727945,9.07825588311735
33,2.42216526285292,5.35295609596962
13,4.82668843112846,5.65863614908729
37,0.264826594799198,7.29988494957231
19,1.41047641992953,3.53185644315377
13,0.0596866403496843,0.414309667115268
31,7.13999171403639,8.04572839284899
35,8.73675866656966,9.48124939560504
36,0.184735117902749,9.7543707699214
21,1.37832002461414,2.61748699468608
27,2.24341326120346,8.25389746791614
34,1.77424435467021,6.88358428840577
36,4.22582242104641,4.52417483780949
26,0.836045212975135,5.52106506322789
18,1.97896894914674,7.93824015598571
30,1.91991026171768,3.87501724507351
3,3.81363576583741,8.34870897031548
33,0.430843714736066,7.73811574705943
1,4.21328523767433,5.92311253061505
1,0.6174704611797,7.94830938137017
3,1.78966665868995,8.43155592646447
10,4.09951938717161,8.90560703069104
27,6.89068832462448,7.555782791588
9,4.34262468053239,4.49799426240909
9,4.5708610855374,8.002839537755
22,5.59265881269142,8.13421173353478
6,2.07490078926363,2.80991876150304
32,0.955332673720791,9.08155535421817
39,1.17556062968018,2.74657389068369
13,1.92256540647718,3.85622244612519
12,3.77724776339669,7.59357250969542
49,3.13698901700673,8.36328223452352
22,6.21112969443306,9.25113559998852
38,0.288364345387397,8.86556518568319
23,2.60526272657757,2.81815746087968
19,0.617449081512172,3.8321067749348
17,5.41071305617105,8.490439115517
47,4.0267846857873,6.29727984651569
11,3.55953556070654,8.046076239506
15,2.38624534882933,7.89838068781184
23,5.00366155230356,6.28082499715559
30,0.810477212125088,3.36453205149962
9,9.09180443225254,9.91085964805842
26,0.0776184293857085,5.89826023081559
49,6.85464383873054,8.66674480586819
9,8.89471822987207,9.43235627524355
45,4.23571925644264,8.70674662247636
24,0.733128464454086,5.62641046074038
33,3.60931954978688,7.58733258037189
28,3.70102615645328,9.28892791774446
17,5.73194050425246,5.9348020751093
21,4.23754967215532,6.64183858398632
31,4.49969401083683,5.85271159139604
8,2.65710939826642,4.38996104134907
3,0.0152919122997364,8.037023053994
3,6.85192893729504,7.46829213429817
37,7.1631109488625,8.63346935011428
9,1.16053571509852,4.56531862160964
14,5.77696390173795,6.4545296632979
48,7.06226810935632,9.83217008519271
32,0.885335028731247,5.73658867258499
1,0.0966719189205689,7.16364795285839
5,2.25174430321205,6.93986305975398
5,1.71350699649996,3.34339672497711
19,5.84970635581652,5.92788178783804
19,6.00610924086565,8.90496674598239
44,3.54160329557076,8.55591028926938
7,0.0572209578622151,9.36590935951895
30,1.11037010322155,8.87687801768559
16,0.5332951950358,7.6496155623074
44,3.6073857606571,8.72747657883756
14,2.92045165428092,6.14862891463504
49,2.07348901904812,5.07566181716852
6,0.563576542045875,5.22625536074426
20,0.942994138139905,9.28457009908255
2,4.33610522544585,6.85764320528833
21,6.56295130520237,9.06712633459293
34,1.45041502976423,6.55115140592826
8,7.21690674587961,8.26181770506467
39,0.659364713846251,2.24581095261231
9,1.23398936970371,4.2310756721471
34,6.63639490512094,9.18638663921127
18,4.7576971845566,9.48128828317734
26,0.283704797855405,3.54932925031843
31,3.7255990822808,7.83643962119092
11,3.06309813093118,9.21312704140723
35,4.76937925645884,6.96549175977969
45,6.55022366354494,9.70565323171749
3,2.12443007711437,8.88279872303353
11,0.492519263213168,9.06873199430031
36,6.69428985617513,9.1221050717282
17,2.43688937016899,3.23108348964633
49,2.39534028159582,3.74494175130943
7,3.06398393884776,6.22801454932005
8,0.909814939473215,5.34383217441789
23,3.19779403329693,3.70963450081337
6,3.66320036552633,5.99282457395134
