ID,pointVal
23,0.0700914563706001
35,8.60681231785298
23,9.68152277958941
49,0.69227827040253
5,4.18869324158374
22,3.43153321382574
44,1.95233636836719
35,7.30916239546095
39,8.80069681093968
36,8.94918599798854
38,9.21749045791232
48,5.31189873484965
15,5.73667157788829
45,4.60489414717664
40,8.24798063172112
39,6.60670269140634
1,9.08842251589598
20,8.28992153525676
32,5.75511873786985
44,0.417665527677643
36,3.45448867441292
34,2.95414117789473
48,0.102952402855611
15,3.15922984627386
29,5.38581033959601
43,3.885150487678
29,7.51968569353671
41,5.79196585807388
17,2.12385895190788
3,2.01220523230144
35,3.61278542722638
26,7.63282758565116
13,8.13162071224784
18,5.70004624691354
14,3.76551638745553
3,3.82484381125159
50,9.86210527319789
9,0.75690406876766
33,7.14092050844737
19,3.12290062961801
9,4.49586646686138
36,5.6275694306137
43,0.864589922919652
37,2.96212717911055
40,9.42671210316424
23,2.63505467218193
36,2.78824877262922
31,7.98740123618032
33,8.77926520573762
23,7.79700068660491
35,4.63663180537589
32,8.83517127183914
46,2.96883609487298
39,8.93317566659967
30,1.70624222058865
1,7.07911232814886
38,6.25523848346996
34,7.41269736486881
3,8.48245879637525
17,2.83548340716135
50,3.02216297909493
15,3.6082994194877
44,4.95126483005235
21,8.42047061861599
24,2.46067915737801
4,1.3718640523286
43,9.71333707622349
38,9.98976311422044
8,7.58708380330642
44,7.7208144320864
28,7.8882390640301
25,5.0619862590001
35,3.73403393284133
7,4.8300545857644
29,1.53707103428565
1,1.47686018804754
6,5.01890501066668
18,0.601512353410681
32,7.3746841342617
10,0.687279424497887
47,4.30309406739469
47,8.13908671791707
34,1.68592952616722
17,2.8763566985132
48,9.68391663648993
50,2.85271024076065
38,3.76711455042192
42,8.54582044807703
50,7.16938825340928
39,7.67626215376711
28,5.09002315713803
11,5.49599071334912
41,5.9384334679806
14,4.86209590345695
3,8.98884240251215
31,8.16127005533198
15,7.86415632863854
14,7.05074888465918
28,1.89476911182111
17,7.39069522935347
26,2.27562275128368
11,4.92168957856702
47,1.8694034751776
26,5.48184340452009
26,4.38896367208768
8,8.29291861766582
18,2.26652498405776
10,8.10449717279907
10,4.07405733558088
44,3.06193449916108
43,5.81662050755244
26,3.37028435784057
45,6.79463877292779
13,8.95699332754797
34,2.50181259211863
12,5.43392248587821
33,4.63174213765971
48,9.20022160018186
20,2.5712954107425
17,6.43127843422439
21,0.50736050885447
46,1.68429565767068
41,5.00624946801211
43,3.5788776810372
17,4.05870877233623
11,3.69284602514477
2,7.86190922567047
27,7.00144866355059
23,6.532381316175
33,8.1164420459068
46,2.44184137327434
17,7.18618759417683
40,2.48257925295552
44,3.67116410984901
41,1.6344646746533
37,6.31013332073171
41,5.83284921114938
31,9.93148208958089
30,8.5376511643197
7,0.590422020777249
37,3.70189023100741
46,6.19839321123227
13,1.63806645320918
34,6.81674711377836
32,8.43013528914464
42,9.13887549255621
17,2.46749917762361
36,9.17481171369179
35,4.64360472372419
44,0.272515083119702
11,0.399419916640589
22,0.357245133958312
18,5.22555568606468
37,7.31895958428793
50,0.83951278280108
31,3.11187653971709
34,9.42887473123562
40,9.661408035362
47,3.12085655564391
41,7.41192441161648
7,3.28288010883185
33,2.72409567711949
22,3.625836307444
42,0.842549259085147
50,1.61708313501565
40,6.52667269792932
27,8.28370864287867
25,6.23356881353546
30,7.21818318909222
40,6.74650132899336
35,8.88175695826922
2,9.23583520799785
16,1.19884225538739
32,0.810790093045118
23,6.62239074855189
49,1.96654398868961
29,4.95087741772783
9,3.69161444915172
21,9.73675793988047
21,2.10822910553334
9,3.29992425463488
27,9.50065724852805
6,4.73424536003079
9,7.29215950561795
35,9.92409067899281
13,1.17028475165022
12,1.75747637366202
47,2.21818231618625
12,3.75524627224899
9,0.891056405499245
27,0.4577195592937
9,9.83927769375951
48,4.25042428835865
23,4.39909933288963
35,3.89604672527115
36,3.58762893689687
29,8.73627941994756
47,6.25375813601159
29,1.06285293473291
50,7.0063364575543
15,8.22363962857493
14,6.36503840004957
4,0.12258302277999
42,0.975962364701612
32,4.91893193369724
25,4.36723661763039
48,1.61489291822138
26,1.26713225002203
22,7.79054254963863
39,9.51138238920873
32,0.996432144130353
48,6.11571830765206
4,7.44717741410627
11,4.60333845462618
29,3.19838273819678
1,9.86723845648521
17,6.16811631064094
5,0.760786223549069
37,0.591133935761903
7,7.89536849495519
37,4.2864734712369
4,6.80792001634164
22,3.78527860799546
43,9.23139254289585
43,8.74922156443995
48,3.26372053017428
7,3.49085525729677
4,4.67030104211765
26,8.96945592482104
28,9.96571147768293
37,9.79616930033697
42,4.44890673532617
31,2.95892667264378
28,8.90846876188134
25,1.67140586651879
9,0.994134079653465
30,7.61763910387136
29,6.54001053489955
26,2.56814870403835
24,0.231142409949775
18,2.06294944219349
7,5.39971574706732
8,6.73874791342426
1,0.333208216865171
46,2.91810542421111
50,6.10803514822843
23,3.94804161267927
14,0.574613241401619
40,5.28883852529699
35,6.34011316744699
50,5.94080061865321
18,2.57483082615951
3,3.99891903196909
25,1.46924723109027
23,1.48247192071691
50,3.06108172549532
44,4.19564350630076
6,1.2804107727769
13,3.06163648876299
4,7.65068324157672
19,6.68868252896992
20,4.21363627550258
19,0.611620164990451
12,1.6697964642917
4,8.58674699408549
8,9.39861847302236
9,0.0429490965509383
30,7.49615555472292
17,6.06397444564284
14,5.20719914175733
2,6.08221756183271
31,1.46323179534589
31,4.86503726814833
40,3.63347743704063
30,7.91518823455644
21,6.56730921289872
15,9.99118601347706
17,7.52225408598203
40,1.68386920582465
42,3.7122442380053
41,9.12877371258088
42,4.05230821069445
8,8.76255710077472
13,3.06078749569122
21,0.0956041310850286
41,0.598205437559636
25,0.843981551718362
30,3.57114739836913
32,7.79998846429144
31,4.13609037194539
47,6.27944252071757
36,4.06478231374838
36,9.5611153200111
48,7.06856039574474
47,9.46823014898083
25,1.39503172928543
43,7.14243817508148
50,6.70170321432859
8,9.25045603282945
13,7.15352116387851
11,8.00609389573233
33,2.49259924949235
16,6.8617820104823
7,9.60752131136223
37,2.78476298615024
3,5.21740259880263
4,5.39151325253436
16,4.7883962839355
21,6.86871242573355
16,7.08895762357552
44,6.16622717284569
38,8.84152420408283
39,1.10510539037024
23,9.54923194871767
3,4.70338685359669
46,1.40341113809799
28,6.60751632658099
31,4.44883182906803
35,9.73390296189538
8,4.65128627712716
17,0.88641170480663
10,8.36729344881412
2,5.6663594167706
24,6.77643524107748
46,3.62821732767554
45,6.66865946330212
10,2.76366416983455
5,9.46447590838124
1,0.727552947785287
27,2.47205715737063
13,5.76112780756409
40,0.839379044581783
16,4.33901192067314
47,3.58184248970675
26,7.091647329789
5,7.87210431810876
34,0.436179318967059
24,8.27238655240557
13,8.13584283516175
9,8.89023603876956
26,0.452959423707729
10,1.55376047391083
15,5.84839498964562
15,7.73337060895993
25,6.09024658321311
16,0.107594123381213
45,9.6752140439501
4,2.91812219648894
41,1.18514055078526
46,2.55624604749506
26,6.79313928677365
19,0.76356550047722
34,7.72561339383332
19,9.91805366391158
24,5.21741166505622
44,0.459848993113499
29,0.821448352105705
11,9.08763932812157
10,1.56120108448745
45,6.61537757838026
5,9.9777111818078
27,9.92942893402375
1,6.15468550090314
36,5.2559002181735
16,1.21683806307782
35,2.26241773088771
30,8.79675866199364
27,2.30878066221125
15,4.36426771974236
23,9.61299389443983
9,3.11062026931913
42,8.42818109872582
34,5.61695233416912
29,4.95782801586909
23,0.969318056791696
24,8.05021701841823
32,9.30277809013299
14,9.45005201401379
25,6.22177524902398
7,4.81038823629673
28,3.96079144832892
46,9.60673052070941
46,5.27513185434224
25,2.31846181263551
49,0.236284150351521
23,7.02681576717082
38,3.43080117521965
20,7.82699148023621
15,8.13157079351427
38,2.30481481600124
11,5.93973169079694
16,0.703334157406227
45,6.48439381629824
48,9.02473000416108
28,1.50120819578272
5,1.89666621202069
8,9.75483247474855
40,2.39337464753726
29,5.13852361402775
41,4.31889618914326
32,9.93247926403695
39,5.54996178113523
12,9.74225150002171
46,3.58971809031824
23,6.81755483031796
15,9.40364714455082
13,0.588419413174004
25,8.56399615521049
31,1.09728883087621
39,8.89895178093725
7,5.08360413803257
39,9.75750050497976
8,0.100495945173821
6,4.27219331564237
44,1.98944291539334
24,1.90402127050539
44,6.76837025825112
1,8.32427376282756
20,8.59462660114766
34,9.52418278181961
21,7.78475109454882
41,9.43557335492734
21,0.536681262474032
12,6.71063961981641
40,3.43326210889046
1,2.96144036553535
47,5.18985151062735
3,4.1397449330733
11,4.33745943703798
14,6.47477271788725
46,6.07149713513842
38,7.03139724323964
46,6.14958542054385
25,4.31101481306126
25,5.84445529862329
48,4.98414704004829
28,5.97649085473491
11,5.44320466820965
33,5.49874114719692
40,3.65816537179545
41,4.6608925544477
33,3.20049173495711
16,5.04506434504922
20,2.98177220047189
33,4.44986553943021
24,6.38720864378793
25,3.09987896442652
28,1.37715379756397
22,2.48534754598798
11,6.27310320179623
29,5.87249290492117
44,9.78297755464123
27,0.395749510065153
12,3.77834808821907
44,1.05210868475586
26,2.85364421741707
26,4.07623354399445
31,9.66162056287446
46,3.91986152241934
10,6.05652225904087
22,5.34495739135938
8,4.74749955698768
14,1.81025376502057
46,3.11996347073468
19,4.60102938904015
23,4.17974424046279
7,9.03107386460142
37,4.72643764290116
7,4.27360816280759
11,5.04562059472194
17,9.69452731017059
49,4.7881001045385
44,4.09856417583983
22,5.45992596362565
14,0.940515843042701
4,5.21189643386166
36,7.49285078203304
11,4.42746851653951
26,5.88831225813714
19,2.99765678979568
33,7.11781136232284
49,3.91265040830801
50,2.26105076153071
18,7.9953220514422
15,8.95111522209346
5,2.09741044090935
23,7.13608081739241
32,2.64998667541278
34,3.05696432725472
45,4.83735183506989
19,3.49349587987019
47,2.3180101709275
27,5.19445229809451
26,3.48779324813651
39,6.74924553221683
25,9.30205921267056
2,6.37546267822229
2,1.84734284589261
14,5.94373101785054
12,3.95090577975862
22,2.90122447565262
5,1.99372528233128
49,5.22250509962448
35,7.63956192478521
44,2.53262627595759
12,6.55413919675634
30,3.34551524008184
4,1.90221822579002
42,0.22422388428348
11,9.68901729274853
46,5.60720882660742
7,3.17320379830834
39,2.38251847189792
33,1.76644349869115
7,3.30743540456483
19,5.54560706090457
27,4.26070804809022
11,3.71412552188761
49,5.76488077810373
29,8.02948074231073
25,3.28086843761811
28,6.57458222287543
11,5.11197993919786
42,3.07057509176307
25,3.12099713197836
14,3.08730111834772
7,8.65996975442179
47,9.45202916036526
18,5.73397923217761
31,5.32750518370518
10,7.69056853859574
1,6.34533691787428
25,3.35384235928481
2,6.83535299078238
43,1.71561606334212
12,9.7641285797804
5,4.50544276703188
5,3.41410018625278
6,8.73869570162578
42,8.63993366385584
1,9.69667163576299
29,4.54611349587393
41,0.787378236730137
12,6.80243212770915
10,4.67271096237583
10,8.8905454393447
35,3.66090178800025
13,6.04464780791432
20,9.7157788037497
49,5.00452297658878
12,4.8412380341831
24,8.89283528207913
12,2.1481355317125
10,6.80309962997097
29,9.17294174167488
43,0.00285378508649958
10,3.9758740245294
2,7.77036857636168
43,3.27579417122382
14,9.05649504700055
22,8.22687740627322
36,5.86184639398496
36,1.63169087310534
21,8.48714409080337
7,8.90082886912882
27,0.781556330253657
16,7.7065583895726
36,5.89517977655436
37,9.56824105335619
39,0.801817090838832
22,9.9394495238217
21,2.81509285052139
31,1.09024527757266
32,7.10011775990203
50,8.2450922012834
19,0.389596659643427
13,9.10177040456942
33,2.26562639440883
36,1.30907759084867
21,0.121518257599841
38,5.09692688450015
21,3.12739734864868
41,7.23021233374156
25,1.2437214412367
25,9.4418782456971
15,1.73642478663263
34,4.12202153423988
3,8.35491963826174
16,0.17584984947739
45,3.97523091104037
32,3.38778349973367
42,9.59152258343537
9,3.24226255938111
21,2.38208309801638
45,8.74601781256466
29,1.84969426361811
9,3.79805724956812
6,0.268499421867096
42,1.98012122151586
28,8.8066752624943
26,7.57573669962909
40,9.12945276711559
10,1.75134291529753
8,3.91158838839845
45,8.91641634080693
17,5.4907361924451
11,6.52157211059178
42,4.08830269854207
15,1.02603053879891
15,4.96874770166064
30,5.47170282925733
17,4.8938213201009
33,0.113411118161199
28,6.80173641114485
6,0.431422000867061
17,8.75922507634318
38,2.02081757281907
29,7.51930926309239
26,1.30335692274321
25,1.63842945003955
33,6.60319553893659
38,3.33614367664645
10,6.49162206259446
35,6.55926315505472
21,9.50557164280744
10,6.69501536451266
23,9.09054474650305
14,8.91200237944844
35,0.269919975816318
19,0.380262957261552
44,6.51076361510787
10,2.1060511916296
41,9.62924082659314
3,3.55059412555493
29,5.36565618896569
27,3.4454024638051
46,4.86273713680536
45,2.46077985384188
29,1.4455047180551
28,3.32559897222648
8,8.55845515462014
49,8.08457739474639
32,6.97117352267628
19,0.921568108929601
23,7.32101167423493
7,0.179427729838775
11,6.42851191770681
23,8.49101032039501
1,7.81308231705518
10,5.07824526596097
21,7.98836382608032
28,1.51307180636098
35,2.48200134539957
23,1.00696478056242
32,6.19958632849326
41,8.44407015296685
11,6.42752522555035
1,4.98317472145401
29,3.53633882901042
11,9.28561106998748
24,8.112872055102
13,6.20518393560607
24,0.708587066525869
17,8.15403015438353
48,3.17112316029899
32,2.57125176489712
16,6.46815929470927
47,4.71463187791919
45,0.990444705177204
40,4.42057818988646
9,7.64304803585097
38,2.40964432088291
49,2.61936960489565
16,3.87560757211493
42,7.04088656412711
32,9.49836605174813
45,3.87845261942251
21,5.69419421562013
20,1.76901611616819
26,4.35517428518805
7,9.07994861095246
19,0.148995064105051
28,1.41441787140965
43,1.18084728811006
5,7.63006255356683
26,8.41882722448331
50,7.92122591882515
40,0.504549655647362
3,3.26184257650387
38,8.14220977444656
22,9.81012623418945
15,4.80860493251426
29,6.85137866642524
39,9.797066367224
32,6.61926943914193
40,2.3013065623289
15,0.57327898622218
21,4.09525603672976
32,9.35697433684756
40,9.75750152310779
23,1.53702461809292
25,4.89435898522875
23,4.33519249338894
1,0.667530598800732
25,3.26000836589689
20,6.45249535542293
26,1.95372402693644
25,1.06224884685362
15,9.78807970478792
29,3.97038659944177
4,3.48266310842695
32,7.62010118886602
21,3.37324060912486
3,6.42593065046939
10,9.46123965003659
36,4.23339867117625
23,4.21604594920804
12,4.40134120663471
43,8.01517934339235
14,6.03545685181266
17,1.37245158783164
20,6.92423253613031
15,4.22266895444282
33,3.43493510978054
7,9.7605382749201
37,3.61094020685177
9,8.50458683815711
47,1.54527488915338
11,8.42981538179239
20,4.33471121421685
19,6.91724156322135
21,5.01495634780696
47,2.13446888381751
46,4.29940423155453
36,4.70228820661295
8,1.19952135387197
21,6.12264595915254
47,6.20632447106864
30,2.3701913189975
1,7.26117926218546
6,2.83248270004875
39,7.65364561130883
29,4.06891070193249
11,2.42179251885171
9,6.92344911526559
22,7.10427394448212
16,8.30839378621025
11,7.44015403942413
17,5.46510788619954
43,2.27775723755657
26,9.94724993889025
30,5.29511796350692
30,4.50130570046313
9,0.682627231528428
47,5.21191658487998
36,3.20690008535907
21,2.54183600542047
50,9.06822702930494
13,9.62422349326553
27,3.5562124315821
45,7.2951312016495
40,6.21163915558366
30,0.246469294510082
17,3.78233620401399
42,4.45491954817607
43,3.6185252369978
50,1.38745479882576
45,9.91641543015844
14,0.887994940810464
12,4.14107310669535
4,9.01041111726207
36,2.8359632930635
47,2.08795480335819
3,4.31402499100304
45,7.55511172484973
42,7.1651889048532
20,6.94954133010722
2,6.38920092015457
11,5.33190578509065
11,9.41450612550518
25,6.6290697488574
10,3.00053724411815
3,3.58254074569444
38,6.54804320902822
45,4.93953142207422
5,8.02362110941901
25,6.18263352673435
29,5.80586373394529
15,2.79969505712408
21,0.262862820302761
20,7.48116687089813
18,9.22618323108031
17,4.88394181252774
43,5.4354338443634
29,8.82256658163647
10,0.676800599096071
21,6.79185455344084
21,5.64312329481437
41,1.11882803066731
30,5.8745485850564
11,6.21498996844693
3,5.16731060489538
27,1.62345933541107
44,1.40513453376009
23,9.8315923334613
26,2.43174756299159
43,6.12159180670938
28,6.28071166305933
46,2.11648770942595
40,1.62811144389714
20,9.10682305544018
46,4.17930373525972
5,0.815530904165768
6,2.23712245232373
40,7.75229550717218
26,4.1420469592749
44,3.64420691831875
49,9.46420585888825
13,3.24834436566997
47,8.57190710087324
15,9.48488809233144
41,4.06745675919712
1,5.852605734023
13,5.83374393127253
2,4.46792800276839
44,2.46694785524016
13,1.72065744289669
18,2.2001657969469
36,1.50294948699967
14,3.68831965248832
16,3.0280224706592
48,1.08876567648813
3,0.188729804379313
28,9.66260003874611
47,4.67184633321337
16,6.78507033725869
16,0.740658130964044
15,2.01832094358459
6,6.48029169495968
10,0.835701361145986
24,0.914653054890191
10,3.18703658569733
22,2.22721653049078
22,5.68011111898264
44,0.192742023773199
41,7.36202332741731
27,4.36275127443178
27,4.65785901720807
13,9.69096385953238
25,0.0462617568130796
13,6.29196869530849
37,4.15008832779577
7,0.185710113654525
45,9.21601647613653
32,4.61346839394742
43,0.783081683066479
15,0.547627834318721
13,8.13903923813191
12,2.75027178887088
43,0.134048112321369
29,6.42127109381375
38,5.37596843769333
39,0.525767252854765
22,3.97857944931558
28,8.79038075982479
29,8.99375675823551
26,5.15734906337198
5,7.72472000285481
7,1.8394237455217
15,2.31767255812787
41,7.42825963499736
44,5.47905931484839
33,7.04336637090562
5,0.544198207775578
37,7.45498628073954
2,4.56628923882977
6,3.91996326353826
28,9.38120409653149
36,4.1803131254773
42,7.8903705184627
42,2.33809674080969
40,8.14149964090367
46,7.34957668462276
15,3.52579691606598
18,9.92893223330725
27,3.17834272166273
37,2.46793670336249
11,1.50424416958881
37,8.30974404201356
37,6.32914407987329
10,0.631274331755948
19,3.59297603599497
26,9.45682340065673
16,8.79869522716812
5,9.23423631449128
20,5.33366554860439
44,9.6056120633679
1,6.12198231204422
2,5.48131736988677
35,2.89764573675745
42,5.41621778193192
19,0.905611265159352
28,9.6394020852387
49,6.501500228196
28,9.06432725680181
3,9.41914750701837
38,3.71899169105546
1,2.94865171832729
48,6.99211123011595
38,8.89517349906603
49,2.17344487021457
2,8.10782685112144
41,2.05461021142601
41,7.10654575309913
7,9.61999509503284
39,3.04716643871219
29,6.53823771553916
34,5.9143531603617
45,1.17338603420619
6,6.13750894125017
48,8.13599731910566
19,1.75453412999403
5,3.65587086872103
33,5.63781766671479
25,7.28135637462864
17,0.625228330471918
11,8.9359952128375
17,1.74993029591546
26,5.22346242533381
39,5.83013468461519
24,2.14445857681715
34,7.65781570545835
16,5.25814407043798
3,0.283331020362826
37,2.91613350493643
20,8.331867011245
1,7.6784610464433
13,5.37964063035968
20,5.46158369918888
16,5.63510738220695
35,5.0188844747194
49,2.68223190680678
29,0.564569460181976
12,3.55187109975688
29,5.24939226402264
24,2.09590124480573
12,4.61548894903237
49,3.73531980517138
41,4.16071104081322
30,6.96830459258053
43,9.65646200656811
41,5.59520544743336
2,8.0580342098674
27,3.04000953997769
36,6.95817069724522
47,9.12696178383462
41,8.72003606847577
23,3.16944686261097
45,9.71521646677515
5,8.65706395807415
8,7.6517948328178
39,1.85156296074368
10,3.43107618632768
15,9.07550567126934
37,8.91177744676335
33,3.36789812547417
49,5.62745374227764
18,3.58623127850864
6,6.30560533067883
13,5.15700525687773
22,2.40722481249502
5,2.1874676826278
45,7.03494813874998
24,4.32391953235414
47,7.79473361180204
10,0.992504954733426
4,4.16811644513083
16,4.61750283489524
41,4.29035442029324
36,2.7000087505728
26,9.02853997075038
29,2.18966866808078
15,6.18139652068002
39,7.24100653522538
38,0.885023994302415
21,7.79915847948243
48,7.61082891365499
27,0.377235421779692
44,1.99836899620682
29,7.76812888662312
32,3.73981765220114
25,1.76462893027704
8,0.220283037616164
33,0.180882502014302
6,9.6205146518896
3,1.6702750026902
24,4.17915364582757
45,0.923919672315213
44,1.1021420095961
4,8.76178864864084
43,6.46277920292505
46,7.70743000337506
25,9.84077816960895
34,6.05081488621096
46,0.890973409271135
24,3.65136576101652
23,4.62315906719208
46,6.86865452317224
30,0.513186020533966
43,6.15561989357647
25,7.239108162147
28,2.87563030674057
17,5.27496282115436
23,7.1320719532132
34,0.64536593525832
37,2.07925060434197
42,2.76079669183461
13,2.11650787782931
36,5.12070131446183
33,6.04916527080312
46,8.62791543329591
44,8.24110853108074
1,8.35633962380237
24,5.76114922899955
43,6.0273876777084
2,3.45703095945119
24,8.65509065015534
25,6.27364376131573
37,7.64005177710058
25,3.20672658979578
44,1.87141376865082
50,6.32465736744681
48,3.39095711231312
8,2.46916030986026
49,2.37977076533711
21,6.54866331995762
12,8.6172581425648
28,8.67553301228945
16,8.22155483800081
15,2.9560427512477
18,9.5018697572392
6,6.55525630542182
2,7.5201071339855
37,7.84764596019239
30,0.228045831557762
42,9.60097446965689
32,5.04882029644254
10,3.74599990711021
21,7.97554925487236
48,5.96201968884628
35,3.5681781337567
11,1.64138467222979
2,5.15630237772894
11,6.63764283809155
8,7.72244493947724
30,5.70788058783131
4,9.36284799441854
13,0.140211762448788
27,3.68858683594395
35,8.30464942657302
7,3.48195724773532
31,7.34001088905995
33,6.70676546278474
47,6.62473879980306
1,8.31169229892499
5,6.84988869044618
44,9.82227267985785
30,2.52211662349705
24,1.55365375076868
7,5.07132484186147
18,0.558058959262935
27,4.99130767593713
50,1.81197469930837
24,4.6279713003728
38,2.88011383021845
26,3.93778195153347
28,6.27909031191758
8,0.154364547208203
49,6.17940534773141
20,1.47800714629663
36,4.02419050208169
50,8.14677382256621
24,3.5727310610991
20,5.25736859045594
36,6.72849253826108
43,0.372200296232794
49,4.88099075643321
1,5.61545994219898
43,5.4270749363961
24,4.07271519693717
36,8.37595635006915
7,2.57220930563092
48,8.70164612313887
15,0.277140221676961
30,9.67619687503799
33,4.35178135583901
9,9.21800771009099
36,1.95794828474669
1,4.20536444888447
49,0.207753273584572
16,2.16412265961987
40,1.72751986995188
34,7.73648782104152
15,6.92919135234387
38,1.98096612942169
9,1.45226547219111
23,4.63102746214668
25,9.74610925090066
10,7.65026262713199
12,6.69360483568584
25,9.21507997029227
48,6.77411483463606
8,6.27070160025814
45,6.18793648518526
47,3.41787407156049
46,7.17188079788971
28,4.50701516014199
36,9.68223781803025
35,7.06996803678444
41,1.30975187037617
40,2.7502807898772
21,7.36328131920858
21,8.27701630334124
19,0.650858976262876
42,6.08517915660875
28,2.9819334209542
1,6.81359518081337
3,1.60215501663328
15,5.50368293593252
9,4.24658753566679
1,9.21798558756631
33,3.79696386346308
6,8.47221253828606
18,0.201270726107521
29,2.67333005134605
48,9.83879852908685
48,1.81417822129123
37,0.434239644018658
21,6.19671142463164
1,1.86483632958391
